발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
02969,롯데캐피탈(주),KR6029695A51,B029695A5,할부금융채권 (116250),,상장,활성,2020-05-26,,롯데캐피탈 394-1,LOTTE CAPITAL 394-1,회사채,,"30,000,000,000",2020-05-25,원화,2021-09-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.624,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.624 Bd 20210927 Sr,,
02969,롯데캐피탈(주),KR6029695A77,B029695A7,할부금융채권 (116250),,상장,활성,2020-07-30,,롯데캐피탈 398-2,LOTTE CAPITAL 398-2,회사채,,"10,000,000,000",2020-07-29,원화,2022-01-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.338,,100,100,마지막이자 365 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-29,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.338 Bd 20220127 Sr,,
02969,롯데캐피탈(주),KR6029696A50,B029696A5,할부금융채권 (116250),,상장,활성,2020-05-26,,롯데캐피탈 394-2,LOTTE CAPITAL 394-2,회사채,,"70,000,000,000",2020-05-25,원화,2021-11-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.638,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.638 Bd 20211125 Sr,,
02969,롯데캐피탈(주),KR6029696A76,B029696A7,할부금융채권 (116250),,상장,활성,2020-07-30,,롯데캐피탈 398-3,LOTTE CAPITAL 398-3,회사채,,"70,000,000,000",2020-07-29,원화,2022-01-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.338,,100,100,마지막이자 365 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-29,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.338 Bd 20220128 Sr,,
02969,롯데캐피탈(주),KR6029697A59,B029697A5,할부금융채권 (116250),,상장,활성,2020-05-26,,롯데캐피탈 394-3,LOTTE CAPITAL 394-3,회사채,,"20,000,000,000",2020-05-25,원화,2022-05-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.698,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.698 Bd 20220525 Sr,,
02969,롯데캐피탈(주),KR6029697A75,B029697A7,할부금융채권 (116250),,상장,활성,2020-07-30,,롯데캐피탈 398-4,LOTTE CAPITAL 398-4,회사채,,"10,000,000,000",2020-07-29,원화,2022-07-29,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.487,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-29,비매출,,,무기명,,,,,한국예탁결제원,(주)부산은행,한양증권(주),,NICE신용평가," ",,한국기업평가,,DBFNFB,LOTTE CAPITAL/1.487 Bd 20220729 Sr,,
02978,삼성카드(주),KR6029781A56,B029781A5,카드채권 (116220),,상장,활성,2020-05-18,,삼성카드 2437,SAMSUNG CARD 2437,회사채,,"20,000,000,000",2020-05-14,원화,2025-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.647,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,(주)BNK투자증권,,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.647 Bd 20250514 Sr,,
02978,삼성카드(주),KR6029781A64,B029781A6,카드채권 (116220),,상장,활성,2020-06-09,,삼성카드 2443,SAMSUNG CARD 2443,회사채,,"100,000,000,000",2020-06-05,원화,2023-09-05,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.494,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-05,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.494 Bd 20230905 Sr,,
02978,삼성카드(주),KR6029781A72,B029781A7,카드채권 (116220),,상장,활성,2020-07-07,,삼성카드 2451,SAMSUNG CARD 2451,회사채,,"120,000,000,000",2020-07-03,원화,2023-04-03,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.412,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-03,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.412 Bd 20230403 Sr,,
02978,삼성카드(주),KR6029782A55,B029782A5,카드채권 (116220),,상장,활성,2020-05-26,,삼성카드 2438,SAMSUNG CARD 2438,회사채,,"60,000,000,000",2020-05-22,원화,2023-05-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.537,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-22,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.537 Bd 20230522 Sr,,
02978,삼성카드(주),KR6029782A63,B029782A6,카드채권 (116220),,상장,활성,2020-06-09,,삼성카드 2444,SAMSUNG CARD 2444,회사채,,"80,000,000,000",2020-06-05,원화,2025-06-05,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.654,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-05,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.654 Bd 20250605 Sr,,
02978,삼성카드(주),KR6029782A71,B029782A7,카드채권 (116220),,상장,활성,2020-07-07,,삼성카드 2452,SAMSUNG CARD 2452,회사채,,"80,000,000,000",2020-07-03,원화,2025-07-03,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.633,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-03,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.633 Bd 20250703 Sr,,
02978,삼성카드(주),KR6029783A54,B029783A5,카드채권 (116220),,상장,활성,2020-05-26,,삼성카드 2439,SAMSUNG CARD 2439,회사채,,"50,000,000,000",2020-05-22,원화,2025-05-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.622,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-22,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.622 Bd 20250522 Sr,,
02978,삼성카드(주),KR6029783A62,B029783A6,카드채권 (116220),,상장,활성,2020-06-11,,삼성카드 2445,SAMSUNG CARD 2445,회사채,,"110,000,000,000",2020-06-09,원화,2025-06-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.693,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-09,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.693 Bd 20250609 Sr,,
02978,삼성카드(주),KR6029783A70,B029783A7,카드채권 (116220),,상장,활성,2020-07-13,,삼성카드 2453,SAMSUNG CARD 2453,회사채,,"30,000,000,000",2020-07-09,원화,2022-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.311,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.311 Bd 20220908 Sr,,
02978,삼성카드(주),KR6029784A53,B029784A5,카드채권 (116220),,상장,활성,2020-05-27,,삼성카드 2440,SAMSUNG CARD 2440,회사채,,"70,000,000,000",2020-05-25,원화,2025-05-23,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.604,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-25,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.604 Bd 20250523 Sr,,
02978,삼성카드(주),KR6029784A61,B029784A6,카드채권 (116220),,상장,활성,2020-06-16,,삼성카드 2446,SAMSUNG CARD 2446,회사채,,"50,000,000,000",2020-06-12,원화,2023-09-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.453,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.453 Bd 20230912 Sr,,
02978,삼성카드(주),KR6029784A79,B029784A7,카드채권 (116220),,상장,활성,2020-07-24,,삼성카드 2454,SAMSUNG CARD 2454,회사채,,"30,000,000,000",2020-07-22,원화,2023-01-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.316,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-22,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.316 Bd 20230120 Sr,,
02978,삼성카드(주),KR6029785A52,B029785A5,카드채권 (116220),,상장,활성,2020-05-29,,삼성카드 2441,SAMSUNG CARD 2441,회사채,,"60,000,000,000",2020-05-27,원화,2023-08-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.477,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.477 Bd 20230825 Sr,,
02978,삼성카드(주),KR6029785A60,B029785A6,카드채권 (116220),,상장,활성,2020-06-16,,삼성카드 2447,SAMSUNG CARD 2447,회사채,,"50,000,000,000",2020-06-12,원화,2024-01-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.503,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.503 Bd 20240112 Sr,,
02978,삼성카드(주),KR6029785A78,B029785A7,카드채권 (116220),,상장,활성,2020-07-24,,삼성카드 2455,SAMSUNG CARD 2455,회사채,,"10,000,000,000",2020-07-22,원화,2027-07-22,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.625,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-22,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.625 Bd 20270722 Sr,,
02978,삼성카드(주),KR6029786A51,B029786A5,카드채권 (116220),,상장,활성,2020-05-29,,삼성카드 2442,SAMSUNG CARD 2442,회사채,,"20,000,000,000",2020-05-27,원화,2025-05-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.557,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-27,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,KB증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.557 Bd 20250527 Sr,,
02978,삼성카드(주),KR6029786A69,B029786A6,카드채권 (116220),,상장,활성,2020-06-16,,삼성카드 2448,SAMSUNG CARD 2448,회사채,,"50,000,000,000",2020-06-12,원화,2025-06-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.612,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-12,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.612 Bd 20250612 Sr,,
02978,삼성카드(주),KR6029786A77,B029786A7,카드채권 (116220),,상장,활성,2020-07-28,,삼성카드 2456,SAMSUNG CARD 2456,회사채,,"60,000,000,000",2020-07-24,원화,2022-10-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.283,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.283 Bd 20221024 Sr,,
02978,삼성카드(주),KR6029787A68,B029787A6,카드채권 (116220),,상장,활성,2020-06-22,,삼성카드 2449,SAMSUNG CARD 2449,회사채,,"50,000,000,000",2020-06-18,원화,2025-06-18,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.631,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-18,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,아이비케이투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.631 Bd 20250618 Sr,,
02978,삼성카드(주),KR6029787A76,B029787A7,카드채권 (116220),,상장,활성,2020-07-28,,삼성카드 2457,SAMSUNG CARD 2457,회사채,,"10,000,000,000",2020-07-24,원화,2023-01-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.313,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-24,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.313 Bd 20230120 Sr,,
02978,삼성카드(주),KR6029788A67,B029788A6,카드채권 (116220),,상장,활성,2020-06-26,,삼성카드 2450,SAMSUNG CARD 2450,회사채,,"30,000,000,000",2020-06-24,원화,2024-06-24,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.574,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-09-24,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,유진투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.574 Bd 20240624 Sr,,
02978,삼성카드(주),KR6029788A75,B029788A7,카드채권 (116220),,상장,활성,2020-07-29,,삼성카드 2458,SAMSUNG CARD 2458,회사채,,"50,000,000,000",2020-07-27,원화,2023-10-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.455,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-27,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.455 Bd 20231027 Sr,,
02978,삼성카드(주),KR6029789A41,B029789A4,카드채권 (116220),,상장,활성,2020-05-06,,삼성카드 2436,SAMSUNG CARD 2436,회사채,,"30,000,000,000",2020-04-29,원화,2023-04-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.731,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-07-29,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SAMSUNG CARD/1.731 Bd 20230428 Sr,,
02978,삼성카드(주),KR6029789A74,B029789A7,카드채권 (116220),,상장,활성,2020-07-29,,삼성카드 2459,SAMSUNG CARD 2459,회사채,,"50,000,000,000",2020-07-27,원화,2025-07-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.594,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-27,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG CARD/1.594 Bd 20250725 Sr,,
02988,현대캐피탈(주),KR6029881A55,B029881A5,할부금융채권 (116250),,상장,활성,2020-05-14,,현대캐피탈 1844,HYUNDAI CAPITAL SERVICES 1844,회사채,,"80,000,000,000",2020-05-13,원화,2022-05-13,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.641,,100,100,3개월이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-13,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.641 Bd 20220513,,
02988,현대캐피탈(주),KR6029881A63,B029881A6,할부금융채권 (116250),,상장,활성,2020-06-03,,현대캐피탈 1847,HYUNDAI CAPITAL SERVICES 1847,회사채,,"60,000,000,000",2020-06-02,원화,2021-09-02,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.174,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-02,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,SK증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.174 Bd 20210902,,
02988,현대캐피탈(주),KR6029881A71,B029881A7,할부금융채권 (116250),,상장,활성,2020-07-10,,현대캐피탈 1853-1,HYUNDAI CAPITAL SERVICES 1853-1,회사채,,"40,000,000,000",2020-07-09,원화,2021-07-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.125,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.125 Bd 20210709,,
02988,현대캐피탈(주),KR6029882A54,B029882A5,할부금융채권 (116250),,상장,활성,2020-05-15,,현대캐피탈 1845-1,HYUNDAI CAPITAL SERVICES 1845-1,회사채,,"60,000,000,000",2020-05-14,원화,2021-05-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.471,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.471 Bd 20210514,,
02988,현대캐피탈(주),KR6029882A62,B029882A6,할부금융채권 (116250),,상장,활성,2020-06-12,,현대캐피탈 1848-1(지),HYUNDAI CAPITAL SERVICES 1848-1(T),회사채,,"10,000,000,000",2020-06-11,원화,2022-12-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.462,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-11,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.462 Bd 20221209,,
02988,현대캐피탈(주),KR6029882A70,B029882A7,할부금융채권 (116250),,상장,활성,2020-07-10,,현대캐피탈 1853-2,HYUNDAI CAPITAL SERVICES 1853-2,회사채,,"30,000,000,000",2020-07-09,원화,2021-08-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.136,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.136 Bd 20210809,,
02988,현대캐피탈(주),KR6029883A53,B029883A5,할부금융채권 (116250),,상장,활성,2020-05-15,,현대캐피탈 1845-2,HYUNDAI CAPITAL SERVICES 1845-2,회사채,,"10,000,000,000",2020-05-14,원화,2021-07-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.473,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-08-14,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한양증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.473 Bd 20210714,,
02988,현대캐피탈(주),KR6029883A61,B029883A6,할부금융채권 (116250),,상장,활성,2020-06-12,,현대캐피탈 1848-2(지),HYUNDAI CAPITAL SERVICES 1848-2(T),회사채,,"120,000,000,000",2020-06-11,원화,2023-06-09,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.555,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-09-11,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.555 Bd 20230609,,
02988,현대캐피탈(주),KR6029883A79,B029883A7,할부금융채권 (116250),,상장,활성,2020-07-10,,현대캐피탈 1853-3,HYUNDAI CAPITAL SERVICES 1853-3,회사채,,"20,000,000,000",2020-07-09,원화,2022-07-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.356,,100,100,3개월 이표채,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-10-09,비매출,,,무기명,,,,,한국예탁결제원,(주)한국스탠다드차타드은행,한국투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,HYUNDAI CAPITAL/1.356 Bd 20220708,,
