발행기관코드,발행기관명,표준코드,단축코드,채권분류,변경전 발행기관코드,상장여부,활성여부,상장일,상장폐지일,한글종목명,영문종목명,채권유형,지방채구분,발행금액,발행일,발행통화,상환일,특이채권유형,보증담보,보증률(%),이자지급방법,발행방법,발행구분,크라우드펀딩여부,표면이자율 확정여부,표면이자율(%),낙찰금리(%),발행가액(%),만기상환율(%),특이발행조건,옵션,선/후/중순위,상환방법,물가연동구분,참조지수(%),신종자본증권여부,조건부자본증권 유형,유동화,휴무관련(원금),이자지급기준,경과금리(%),휴무관련(이자),이자 선/후급,이자지급주기(개월),이자지급기준일구분,이자계산주기(개월),이자원단위 미만처리,이자월말구분,단수일이자기준,최초이자지급일,매출형태,선매출이자 지급방법,선/후매출일,기명구분,보장수익률(%),보장수익률적용일,추가수익률(%),추가수익률적용일,(전자)등록기관,원리금지급대행기관,대표주관회사,보증기관,신용평가기관1,신용등급,신용평가기관2,신용평가기관3,신용평가기관4,CFI,FISN,Call 주체,Call 사유
00612,에스케이디스커버리(주),KR6006121A95,B006121A9,일반사채 (116100),,상장,활성,2020-09-11,,SK디스커버리 192-1,SK DISCOVERY 192-1,회사채,,"80,000,000,000",2020-09-10,원화,2023-09-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.06,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,SK증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SK Discovery/2.060 Bd 20230910 Sr,,
00612,에스케이디스커버리(주),KR6006122A94,B006122A9,일반사채 (116100),,상장,활성,2020-09-11,,SK디스커버리 192-2,SK DISCOVERY 192-2,회사채,,"40,000,000,000",2020-09-10,원화,2025-09-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.269,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,(주)하나은행,SK증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,SK Discovery/2.269 Bd 20250910 Sr,,
00680,미래에셋대우(주),KR6006801A92,B006801A9,일반사채 (116100),,상장,활성,2020-09-28,,미래에셋대우 54-1,MIRAE ASSET DAEWOO 54-1,회사채,,"110,000,000,000",2020-09-25,원화,2023-09-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.527,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,MIRAE ASSET/1.527 Bd 20230925 Sr,,
00680,미래에셋대우(주),KR6006801AA5,B006801AA,일반사채 (116100),,상장,활성,2020-10-22,,미래에셋대우 55,MIRAE ASSET DAEWOO 55,회사채,,"100,000,000,000",2020-10-21,원화,2025-10-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.774,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,상환일,3,절사,일자기준,,2021-01-21,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,현대차증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,MIRAE ASSET/1.774 Bd 20251021 Sr,,
00680,미래에셋대우(주),KR6006802A91,B006802A9,일반사채 (116100),,상장,활성,2020-09-28,,미래에셋대우 54-2,MIRAE ASSET DAEWOO 54-2,회사채,,"20,000,000,000",2020-09-25,원화,2025-09-25,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.735,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-25,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,MIRAE ASSET/1.735 Bd 20250925 Sr,,
00707,(주)지에스리테일,KR6007071A93,B007071A9,일반사채 (116100),,상장,활성,2020-09-14,,지에스리테일 33,GS RETAIL 33,회사채,,"150,000,000,000",2020-09-14,원화,2023-09-14,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.363,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-14,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,삼성증권(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,GS Retail/ Bd 20230914 Sr Ungtd,,
00827,산은캐피탈(주),KR6008271A81,B008271A8,리스채권 (116230),,상장,활성,2020-08-12,,산은캐피탈 651-1,KDB CAPITAL CORPORATION 651-1,회사채,,"30,000,000,000",2020-08-11,원화,2023-02-10,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.399,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-11,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.399 Bd 20230210 Sr,,
00827,산은캐피탈(주),KR6008271A99,B008271A9,리스채권 (116230),,상장,활성,2020-09-11,,산은캐피탈 652,KDB CAPITAL CORPORATION 652,회사채,,"60,000,000,000",2020-09-10,원화,2023-09-08,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.665,,100,100,마지막 이자만 일할계산,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-10,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.665 Bd 20230908 Sr,,
00827,산은캐피탈(주),KR6008271AA9,B008271AA,리스채권 (116230),,상장,활성,2020-10-13,,산은캐피탈 653-1,KDB CAPITAL CORPORATION 653-1,회사채,,"20,000,000,000",2020-10-12,원화,2023-04-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.431,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.431 Bd 20230412 Sr,,
00827,산은캐피탈(주),KR6008272A80,B008272A8,리스채권 (116230),,상장,활성,2020-08-12,,산은캐피탈 651-2,KDB CAPITAL CORPORATION 651-2,회사채,,"50,000,000,000",2020-08-11,원화,2023-08-11,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.515,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-11,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.515 Bd 20230811 Sr,,
00827,산은캐피탈(주),KR6008272AA7,B008272AA,리스채권 (116230),,상장,활성,2020-10-13,,산은캐피탈 653-2,KDB CAPITAL CORPORATION 653-2,회사채,,"50,000,000,000",2020-10-12,원화,2023-10-12,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.585,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-12,비매출,,,무기명,,,,,한국예탁결제원,한국산업은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,KDB CAPITAL/1.585 Bd 20231012 Sr,,
00856,메리츠증권(주),KR6008561AA3,B008561AA,일반사채 (116100),,상장,활성,2020-10-22,,메리츠증권 2010-1,MERITZ SECURITIES 2010-1,회사채,,"100,000,000,000",2020-10-21,원화,2022-04-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.581,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-21,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,MERITZ SECU/ Bd 20220421 Sr Ungtd,,
00856,메리츠증권(주),KR6008562AA1,B008562AA,일반사채 (116100),,상장,활성,2020-10-22,,메리츠증권 2010-2,MERITZ SECURITIES 2010-2,회사채,,"80,000,000,000",2020-10-21,원화,2022-10-21,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.83,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-21,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,MERITZ SECU/ Bd 20221021 Sr Ungtd,,
00856,메리츠증권(주),KR6008563AA9,B008563AA,일반사채 (116100),,상장,활성,2020-10-22,,메리츠증권 2010-3,MERITZ SECURITIES 2010-3,회사채,,"20,000,000,000",2020-10-21,원화,2023-10-20,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.013,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2021-01-21,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,MERITZ SECU/ Bd 20231020 Sr Ungtd,,
00867,신한금융투자(주),KR6008671AA0,B008671AA,일반사채 (116100),,상장,활성,2020-10-27,,신한금융투자 21-1,Shinhan Investment 21-1,회사채,,"120,000,000,000",2020-10-27,원화,2022-10-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.345,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-27,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SHIC/ Bd 20221027 Sr Ungtd,,
00867,신한금융투자(주),KR6008672AA8,B008672AA,일반사채 (116100),,상장,활성,2020-10-27,,신한금융투자 21-2,Shinhan Investment 21-2,회사채,,"150,000,000,000",2020-10-27,원화,2023-10-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.453,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-27,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SHIC/ Bd 20231027 Sr Ungtd,,
00867,신한금융투자(주),KR6008673AA6,B008673AA,일반사채 (116100),,상장,활성,2020-10-27,,신한금융투자 21-3,Shinhan Investment 21-3,회사채,,"30,000,000,000",2020-10-27,원화,2025-10-27,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.676,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-27,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,신한금융투자(주),,NICE신용평가," ",한국신용평가,,,DBFNFB,SHIC/ Bd 20251027 Sr Ungtd,,
01095,S-Oil(주),KR6010951A84,B010951A8,일반사채 (116100),,상장,활성,2020-08-28,,S-Oil 57-1,SOIL CORPORATION 57-1,회사채,,"340,000,000,000",2020-08-28,원화,2023-08-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.401,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,S-Oil/ Bd 20230828 Sr Ungtd,,
01095,S-Oil(주),KR6010952A83,B010952A8,일반사채 (116100),,상장,활성,2020-08-28,,S-Oil 57-2,SOIL CORPORATION 57-2,회사채,,"40,000,000,000",2020-08-28,원화,2025-08-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.639,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,S-Oil/ Bd 20250828 Sr Ungtd,,
01095,S-Oil(주),KR6010953A82,B010953A8,일반사채 (116100),,상장,활성,2020-08-28,,S-Oil 57-3,SOIL CORPORATION 57-3,회사채,,"40,000,000,000",2020-08-28,원화,2030-08-28,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.817,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-11-28,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,엔에이치투자증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFNFB,S-Oil/ Bd 20300828 Sr Ungtd,,
01107,엘지이노텍(주),KR6011071A87,B011071A8,일반사채 (116100),,상장,활성,2020-08-26,,LG이노텍 43-1,LG INNOTEK 43-1,회사채,,"70,000,000,000",2020-08-26,원화,2023-08-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.325,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-26,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,LG INNOTEK/ Bd 20230826 Sr Ungtd,,
01107,엘지이노텍(주),KR6011072A86,B011072A8,일반사채 (116100),,상장,활성,2020-08-26,,LG이노텍 43-2,LG INNOTEK 43-2,회사채,,"60,000,000,000",2020-08-26,원화,2025-08-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.588,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-26,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,LG INNOTEK/ Bd 20250826 Sr Ungtd,,
01107,엘지이노텍(주),KR6011073A85,B011073A8,일반사채 (116100),,상장,활성,2020-08-26,,LG이노텍 43-3,LG INNOTEK 43-3,회사채,,"70,000,000,000",2020-08-26,원화,2030-08-26,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,2.33,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-11-26,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,미래에셋대우(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,LG INNOTEK/ Bd 20300826 Sr Ungtd,,
01636,삼성증권(주),KR6016361A93,B016361A9,일반사채 (116100),,상장,활성,2020-09-17,,삼성증권 14-1,SAMSUNG SECURITIES 14-1,회사채,,"230,000,000,000",2020-09-17,원화,2023-09-15,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.465,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,365일,2020-12-17,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,SK증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG SECU/ Bd 20230915 Sr Ungtd,,
01636,삼성증권(주),KR6016362A92,B016362A9,일반사채 (116100),,상장,활성,2020-09-17,,삼성증권 14-2,SAMSUNG SECURITIES 14-2,회사채,,"70,000,000,000",2020-09-17,원화,2025-09-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.658,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-17,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,SK증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG SECU/ Bd 20250917 Sr Ungtd,,
01636,삼성증권(주),KR6016363A91,B016363A9,일반사채 (116100),,상장,활성,2020-09-17,,삼성증권 14-3,SAMSUNG SECURITIES 14-3,회사채,,"30,000,000,000",2020-09-17,원화,2027-09-17,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.938,,100,100,,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2020-12-17,비매출,,,무기명,,,,,한국예탁결제원,(주)우리은행,SK증권(주),,," ",한국신용평가,한국기업평가,,DBFNFB,SAMSUNG SECU/ Bd 20270917 Sr Ungtd,,
01767,SK텔레콤(주),KR6017671AA9,B017671AA,일반사채 (116100),,상장,활성,2020-10-19,,SK텔레콤 79-1,SK TELECOM 79-1,회사채,,"140,000,000,000",2020-10-19,원화,2025-10-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.401,,100,100,5년 개별민평 +3bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,SK TELECOM/ Bd 20251019 Sr Ungtd,,
01767,SK텔레콤(주),KR6017672AA7,B017672AA,일반사채 (116100),,상장,활성,2020-10-19,,SK텔레콤 79-2,SK TELECOM 79-2,회사채,,"40,000,000,000",2020-10-19,원화,2030-10-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.591,,100,100,10년 개별민평 -2bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,SK TELECOM/ Bd 20301019 Sr Ungtd,,
01767,SK텔레콤(주),KR6017673AA5,B017673AA,일반사채 (116100),,상장,활성,2020-10-19,,SK텔레콤 79-3,SK TELECOM 79-3,회사채,,"110,000,000,000",2020-10-19,원화,2040-10-19,일반채권,무보증,,고정금리형-이표채,공모-간접발행,국내발행,NO,확정,1.759,,100,100,20년 개별민평 -2bp,,선순위,만기상환,NO,,NO,,,직후영업일(경과이자없음),,,직후영업일(경과이자없음),후급,3,발행일,3,절사,일자기준,,2021-01-19,비매출,,,무기명,,,,,한국예탁결제원,(주)신한은행,KB증권(주),,NICE신용평가," ",한국신용평가,한국기업평가,,DBFUFB,SK TELECOM/ Bd 20401019 Sr Ungtd,,
